Wall time,Step,Value
1639407550.247781,18,0.8831568956375122
1639407572.461333,47,0.8300786018371582
1639407573.380293,62,0.7418201565742493
1639407573.451278,63,0.7579249739646912
1639407599.054102,89,0.7991888523101807
1639407600.045346,103,0.7227544188499451
1639407600.352604,107,0.7332175970077515
1639407621.626024,128,0.7197303175926208
1639407642.787985,164,0.7318378686904907
1639407643.388435,172,0.7071711421012878
1639407644.799706,191,0.696332573890686
1639407665.282182,203,0.8002905249595642
1639407689.285514,244,0.777397632598877
1639407690.367194,259,0.7353277206420898
1639407713.31582,282,0.7387241125106812
1639407713.536162,285,0.7315834760665894
1639407715.975839,319,0.691428005695343
1639407762.958744,366,0.7317888140678406
1639407764.405666,386,0.7010341286659241
1639407782.895767,402,0.7505003213882446
1639407783.841846,415,0.7175396680831909
1639407785.485683,437,0.706148624420166
1639407806.865916,465,0.7136368751525879
1639407807.691237,475,0.7519757747650146
1639407827.809191,481,0.7668294906616211
1639407830.006882,510,0.7172884941101074
1639407851.544876,533,0.6885237693786621
1639407851.931567,538,0.7053578495979309
1639407852.084059,540,0.6975537538528442
1639407853.275835,556,0.685817539691925
1639407876.636626,562,0.8149712681770325
1639407879.198359,596,0.6944972276687622
1639407903.895336,637,0.7206045389175415
1639407922.231359,643,0.7479699850082397
1639407922.308499,644,0.7577743530273438
1639407923.345326,658,0.6892064809799194
1639407924.654436,675,0.6907282471656799
1639407966.442869,721,0.810982882976532
1639407985.985203,764,0.7208139896392822
1639407986.79735,775,0.6868026256561279
1639408008.547463,804,0.6947914958000183
1639408032.525665,857,0.6786720752716064
1639408033.122847,866,0.6840296387672424
1639408051.902836,886,0.6990410089492798
1639408075.145308,942,0.691777765750885
1639408099.816351,999,0.6667275428771973
1639408124.101522,1015,0.6862188577651978
1639408124.934026,1026,0.6848922967910767
1639408125.756646,1037,0.6815937757492065
1639408152.192162,1056,0.6900330185890198
1639408153.483594,1071,0.6635007858276367
1639408184.610536,1109,0.6805418729782104
1639408184.814117,1111,0.678504467010498
1639408205.833638,1125,0.6904844045639038
1639408206.316034,1132,0.7107476592063904
1639408207.729786,1151,0.6852724552154541
1639408207.814615,1152,0.6840531826019287
1639408224.101175,1164,0.7729232907295227
1639408224.851919,1174,0.7371392846107483
1639408225.006245,1176,0.7346928715705872
1639408225.561668,1184,0.6907547116279602
1639408244.962834,1218,0.7124711275100708
1639408267.370316,1252,0.6890965700149536
1639408267.49972,1254,0.7007981538772583
1639408267.702142,1257,0.6882052421569824
1639408268.013487,1261,0.690041184425354
1639408268.417495,1267,0.6899137496948242
1639408268.743114,1271,0.6693260073661804
1639408309.279991,1325,0.707795262336731
1639408310.642548,1345,0.6997693181037903
1639408333.900469,1376,0.7196168899536133
1639408353.084609,1417,0.6813016533851624
1639408370.997883,1457,0.6947028636932373
1639408371.07724,1458,0.7086276412010193
1639408395.3865,1494,0.7122437953948975
1639408397.045814,1510,0.7100345492362976
1639408397.331577,1513,0.696753740310669
1639408430.404488,1548,0.6738771200180054
1639408430.643444,1551,0.6816295981407166
1639408453.475398,1565,0.7240735292434692
1639408455.470006,1585,0.6891503930091858
1639408456.48326,1596,0.6836544275283813
1639408481.313795,1627,0.6848711371421814
1639408482.003842,1635,0.696990966796875
1639408514.158406,1670,0.693378210067749
1639408537.107604,1685,0.7019440531730652
1639408538.305272,1702,0.695763111114502
1639408538.451519,1704,0.6962788701057434
1639408538.989178,1711,0.6936848163604736
1639408588.652264,1777,0.710781455039978
1639408625.742238,1847,0.74640291929245
1639408626.715712,1860,0.7088414430618286
1639408627.263898,1867,0.7051895260810852
1639408646.293303,1899,0.7032308578491211
1639408646.473379,1902,0.6836557388305664
1639408646.943727,1909,0.6905635595321655
1639408663.207213,1940,0.6761113405227661
1639408682.754234,1960,0.7040884494781494
1639408682.828228,1961,0.7682572603225708
1639408684.119805,1979,0.6821346282958984
1639408723.799255,2070,0.6685607433319092
1639408724.467437,2079,0.6883007287979126
