Wall time,Step,Value
1639369355.608698,18,2.445854425430298
1639369371.321865,107,0.9018707871437073
1639369386.915362,172,1.0472230911254883
1639369402.040283,244,0.9969099760055542
1639369402.465408,259,0.9280873537063599
1639369409.761937,282,1.037858009338379
1639369432.909071,402,1.0348918437957764
1639369433.272902,415,0.9243702292442322
1639369433.894407,437,0.8976022601127625
1639369441.1338,465,0.9020963907241821
1639369449.089294,510,0.8551865220069885
1639369456.413628,533,0.8863664865493774
1639369456.55546,538,0.8884645700454712
1639369457.063033,556,0.8773643374443054
1639369464.687534,596,0.8873184323310852
1639369472.497679,637,0.8716222047805786
1639369479.213059,643,1.0326241254806519
1639369479.633538,658,0.941124439239502
1639369502.599379,764,1.1289596557617188
1639369510.392756,804,1.1016629934310913
1639369518.903528,866,0.9050827622413635
1639369526.278593,886,1.229682445526123
1639369549.758109,1015,0.9055948853492737
1639369550.06652,1026,0.8716688752174377
1639369550.381368,1037,0.9105292558670044
1639369573.144954,1125,0.9786209464073181
1639369573.340805,1132,0.981525182723999
1639369573.913914,1152,0.9379109144210815
1639369581.282506,1164,1.0305687189102173
1639369581.619846,1176,0.9308438301086426
1639369581.846593,1184,0.9760252833366394
1639369597.278693,1252,1.0830110311508179
1639369597.335359,1254,0.9821520447731018
1639369597.715229,1267,0.9550721645355225
1639369597.827763,1271,0.9069452285766602
1639369621.000557,1376,1.0404884815216064
1639369629.014448,1417,0.9553655982017517
1639369636.818707,1458,1.0314569473266602
1639369644.629962,1494,0.9880982637405396
1639369645.103124,1510,0.9431048631668091
1639369645.189323,1513,0.9005061984062195
1639369652.78432,1548,1.0164438486099243
1639369660.049026,1565,1.0361244678497314
1639369668.738227,1635,0.963502824306488
1639369676.596533,1670,1.155455470085144
1639369715.427271,1847,1.3476762771606445
1639369723.643493,1899,1.3229789733886719
1639369723.925614,1909,1.1748751401901245
1639369731.810425,1940,1.2859314680099487
1639369739.198598,1960,1.5906479358673096
1639369739.227288,1961,1.2036163806915283
1639369756.387142,2079,1.051905632019043
1639369811.876472,2359,1.057735562324524
1639369827.316752,2436,1.0322284698486328
1639369834.207407,2441,1.1483463048934937
1639369834.808457,2462,1.0414159297943115
1639369834.8926,2465,1.006469488143921
1639369843.294158,2503,1.074511170387268
1639369859.015542,2577,1.0544806718826294
1639369859.641924,2599,1.039384365081787
1639369867.152288,2635,1.0162816047668457
1639369874.128104,2643,1.1525461673736572
1639369881.99288,2684,1.0970577001571655
1639369882.247236,2693,1.1244282722473145
1639369882.670659,2708,1.0784037113189697
1639369882.928093,2717,1.0366785526275635
1639369890.513802,2754,1.0837585926055908
1639369898.334001,2768,1.2020022869110107
1639369898.82273,2785,1.056765079498291
1639369906.293437,2812,1.0776530504226685
1639369913.745222,2844,1.197981357574463
1639369914.229727,2861,1.1463022232055664
1639369938.106468,2973,1.1093465089797974
1639369961.896097,3083,1.3159198760986328
1639369961.9246,3084,1.1326991319656372
1639369962.489878,3104,1.034300446510315
1639369962.517792,3105,1.112971544265747
1639369970.707021,3145,1.2241291999816895
1639369979.064342,3199,1.0741198062896729
1639369986.330014,3217,1.163504958152771
1639369994.32819,3241,1.556194543838501
1639369995.013268,3265,1.275731086730957
1639369995.098307,3268,1.2542321681976318
1639370011.883383,3356,1.148215413093567
1639370027.170346,3404,1.4283473491668701
1639370042.842069,3483,1.2777611017227173
1639370043.326706,3500,1.1072019338607788
1639370051.082114,3526,1.2189732789993286
