Wall time,Step,Value
1638812191.8576949,0,6.0723772048950195
1638812192.3608937,1,6.0723772048950195
1638812192.8638058,2,6.9701361656188965
1638812193.3667414,3,6.3284735679626465
1638812193.8688426,4,6.7622809410095215
1638812194.3718424,5,6.7622809410095215
1638812194.8748035,6,6.456849575042725
1638812195.376567,7,6.912130832672119
1638812195.87861,8,6.738748550415039
1638812196.3810701,9,6.738748550415039
1638812196.8829713,10,6.65347146987915
1638812197.385302,11,6.126474380493164
1638812197.887528,12,6.126474380493164
1638812198.3902779,13,5.715212821960449
1638812198.8922231,14,6.346137046813965
1638812199.3947403,15,6.346137046813965
1638812199.8975804,16,6.346137046813965
1638812200.4006276,17,5.17343807220459
1638812200.9031036,18,5.629852771759033
1638812201.405364,19,5.141513824462891
1638812201.9079134,20,4.80782413482666
1638812202.4100862,21,4.80782413482666
1638812202.9123764,22,4.80782413482666
1638812203.4153001,23,4.80782413482666
1638812203.9187508,24,5.736469268798828
1638812204.4211874,25,6.0018110275268555
1638812204.9235706,26,6.173884391784668
1638812205.425964,27,5.889461517333984
1638812205.9287312,28,5.7950263023376465
1638812206.4315162,29,5.4679951667785645
1638812206.9344633,30,5.4679951667785645
1638812207.4369442,31,4.766482830047607
1638812207.9395049,32,5.063307285308838
1638812208.4421813,33,5.507688522338867
1638812208.945087,34,5.516027450561523
1638812209.4484406,35,5.516027450561523
1638812209.9517066,36,5.516027450561523
1638812210.454763,37,5.799262046813965
1638812210.9574277,38,5.858188629150391
1638812211.4598908,39,5.962453842163086
1638812211.962254,40,5.9656267166137695
1638812212.4650357,41,5.627724647521973
1638812212.9677932,42,5.578962326049805
1638812213.4701023,43,5.356270790100098
1638812213.9729257,44,5.356270790100098
1638812214.4759624,45,5.765267848968506
1638812214.978756,46,5.381225109100342
1638812215.4811416,47,5.655113220214844
1638812215.9830124,48,5.655113220214844
1638812216.4854534,49,5.655113220214844
1638812216.9880974,50,5.863011360168457
1638812217.4910707,51,5.836685657501221
1638812217.9933817,52,5.983814239501953
1638812218.496722,53,5.907093048095703
1638812218.99948,54,5.971041679382324
1638812219.502298,55,5.917827606201172
1638812220.0049422,56,6.205639362335205
1638812220.5072625,57,6.205639362335205
1638812221.0097578,58,6.205639362335205
1638812221.5123281,59,5.6351847648620605
1638812222.0147989,60,5.894632339477539
1638812222.5201077,61,5.661083221435547
1638812223.022327,62,6.097747802734375
1638812223.524397,63,6.097747802734375
1638812224.027192,64,6.097747802734375
1638812224.5315783,65,5.89737606048584
1638812225.0345912,66,5.923860549926758
1638812225.5372417,67,6.049241542816162
1638812226.0395658,68,5.518514156341553
1638812226.5421498,69,5.518514156341553
1638812227.044671,70,5.518514156341553
1638812227.5475378,71,5.518514156341553
1638812228.0500226,72,5.8558478355407715
1638812228.5522828,73,5.942051410675049
1638812229.0545788,74,5.7462592124938965
1638812229.556964,75,5.821983337402344
1638812230.0595443,76,5.085036277770996
1638812230.5619874,77,5.085036277770996
1638812231.0647972,78,5.085036277770996
1638812231.567103,79,5.085036277770996
1638812232.0696983,80,5.085036277770996
1638812232.572064,81,5.085036277770996
1638812233.0747612,82,5.714027404785156
1638812233.57753,83,5.640992164611816
1638812234.0795603,84,5.683811187744141
1638812234.5821135,85,5.837059020996094
1638812235.0844193,86,6.07006311416626
1638812235.5869257,87,5.863617897033691
1638812236.0898197,88,5.864326477050781
1638812236.5922534,89,5.953782081604004
1638812237.093891,90,5.309893608093262
1638812237.5962284,91,5.668087005615234
1638812238.0995016,92,5.749115943908691
1638812238.601939,93,5.821630954742432
1638812239.1042829,94,5.821630954742432
1638812239.6064787,95,5.821630954742432
1638812240.1088796,96,5.821630954742432
1638812240.6114736,97,5.821630954742432
1638812241.1141706,98,5.821630954742432
1638812241.6163867,99,5.821630954742432
1638812242.1190722,100,5.821630954742432
1638812242.6215374,101,5.821630954742432
1638812243.1242304,102,5.821630954742432
1638812243.627277,103,5.821630954742432
1638812244.1293082,104,5.821630954742432
1638812244.6317341,105,5.937822341918945
1638812245.1336238,106,6.7051849365234375
1638812245.6362522,107,5.991328239440918
1638812246.1387906,108,5.825068473815918
1638812246.6414385,109,5.734641075134277
1638812247.144205,110,5.49472188949585
1638812247.646932,111,5.984895706176758
1638812248.149342,112,6.016785621643066
1638812248.6521862,113,5.9084153175354
1638812249.1545851,114,5.901466369628906
1638812249.6566324,115,5.740175247192383
1638812250.161393,116,5.745233058929443
1638812250.663904,117,6.069638252258301
1638812251.166512,118,5.986636638641357
1638812251.6691415,119,5.7400641441345215
1638812252.1711612,120,5.9694929122924805
1638812252.6734853,121,5.9694929122924805
1638812253.1752498,122,5.9694929122924805
1638812253.6773548,123,5.9694929122924805
1638812254.1794724,124,5.9694929122924805
1638812254.6818452,125,5.9694929122924805
1638812255.1842806,126,5.9694929122924805
1638812255.6866605,127,5.9694929122924805
1638812256.1890292,128,5.9694929122924805
1638812256.6915922,129,5.691275119781494
1638812257.1939468,130,5.815306663513184
1638812257.696848,131,5.939157962799072
1638812258.1997328,132,5.880865097045898
1638812258.702249,133,5.539609909057617
1638812259.204134,134,5.821793556213379
1638812259.7067177,135,6.027894973754883
1638812260.210062,136,5.882479667663574
1638812260.7128627,137,5.838851451873779
1638812261.2156255,138,5.863952159881592
1638812261.718442,139,5.981841564178467
1638812262.2212958,140,5.998662948608398
1638812262.7238474,141,5.998662948608398
1638812263.2266722,142,5.861520767211914
1638812263.729305,143,6.1427001953125
1638812264.2318227,144,5.618490695953369
1638812264.7344348,145,5.764425277709961
1638812265.2366052,146,5.988043785095215
1638812265.7391195,147,6.048509120941162
1638812266.2415698,148,6.035393238067627
1638812266.7437103,149,5.740272045135498
1638812267.2459726,150,6.0017290115356445
1638812267.748258,151,5.864239692687988
1638812268.2506077,152,6.133896827697754
1638812268.7531867,153,6.03097677230835
1638812269.2558649,154,6.000357151031494
1638812269.7579732,155,5.876172065734863
1638812270.2597709,156,5.984745979309082
1638812270.762134,157,6.18642520904541
1638812271.2647076,158,6.1479291915893555
1638812271.766875,159,6.1890106201171875
1638812272.2694514,160,6.027823448181152
1638812272.7719367,161,6.174219131469727
1638812273.2741818,162,6.174219131469727
1638812273.7771149,163,6.174219131469727
1638812274.2807176,164,6.174219131469727
1638812274.7833939,165,6.174219131469727
1638812275.2862608,166,6.174219131469727
1638812275.7887917,167,6.174219131469727
1638812276.291186,168,6.174219131469727
1638812276.7932112,169,6.174219131469727
1638812277.2957537,170,6.174219131469727
1638812277.7987177,171,6.174219131469727
1638812278.301001,172,6.174219131469727
1638812278.8031137,173,6.174219131469727
1638812279.3057177,174,6.178739547729492
1638812279.808085,175,6.2822957038879395
1638812280.310481,176,6.151667594909668
1638812280.8130848,177,6.159096717834473
1638812281.315406,178,5.91378927230835
1638812281.8178296,179,6.086096286773682
1638812282.319787,180,6.210734844207764
1638812282.8224342,181,6.125072002410889
1638812283.3253908,182,6.242621898651123
1638812283.8276017,183,6.2038254737854
1638812284.3299024,184,6.452522277832031
1638812284.8330185,185,5.768725395202637
1638812285.3357675,186,6.084292411804199
1638812285.8385785,187,6.305185317993164
1638812286.3415606,188,6.1016435623168945
1638812286.8449845,189,6.068312168121338
1638812287.3475416,190,6.270219802856445
1638812287.8501377,191,6.347320079803467
1638812288.3521912,192,6.233316421508789
1638812288.8543303,193,6.233316421508789
1638812289.3571966,194,6.233316421508789
1638812289.8600373,195,6.233316421508789
1638812290.3625352,196,6.233316421508789
1638812290.8647044,197,6.233316421508789
1638812291.366998,198,6.233316421508789
1638812291.8688853,199,6.233316421508789
1638812292.3708832,200,6.233316421508789
1638812292.8736446,201,6.233316421508789
1638812293.3759813,202,6.233316421508789
1638812293.8783555,203,6.233316421508789
1638812294.381234,204,6.233316421508789
1638812294.8836355,205,6.233316421508789
1638812295.3872428,206,6.233316421508789
1638812295.8900511,207,6.233316421508789
1638812296.3922493,208,6.233316421508789
1638812296.8945522,209,6.233316421508789
1638812297.3965125,210,6.233316421508789
1638812297.8988357,211,6.233316421508789
1638812298.4012442,212,6.233316421508789
1638812298.9039586,213,6.233316421508789
1638812299.4072409,214,6.233316421508789
1638812299.9092834,215,6.233316421508789
1638812300.4120448,216,6.233316421508789
1638812300.9143732,217,6.233316421508789
1638812301.4164293,218,6.233316421508789
1638812301.9220676,219,6.033052921295166
1638812302.4250183,220,5.870370864868164
1638812302.9277537,221,6.1598591804504395
1638812303.4318736,222,6.177850723266602
1638812303.934556,223,6.0245232582092285
1638812304.4372227,224,6.265456199645996
1638812304.9397886,225,5.897446632385254
1638812305.4419,226,5.97066068649292
1638812305.9449213,227,6.112182140350342
1638812306.4475746,228,5.901922225952148
1638812306.9504037,229,6.248869895935059
1638812307.452949,230,5.917179584503174
1638812307.956044,231,5.915694236755371
1638812308.4589632,232,6.1580705642700195
1638812308.9613743,233,6.3484039306640625
1638812309.4635534,234,6.111506938934326
1638812309.9669957,235,6.245508670806885
1638812310.4698682,236,6.105212688446045
1638812310.9727068,237,6.297521114349365
1638812311.4755113,238,5.952232360839844
1638812311.978488,239,6.099353313446045
1638812312.4813116,240,6.339578151702881
1638812312.984083,241,6.198814392089844
1638812313.4859045,242,6.243126392364502
1638812313.98845,243,6.122466564178467
1638812314.4903927,244,6.127327919006348
1638812314.9929473,245,6.026660919189453
1638812315.495382,246,6.078976631164551
1638812315.998289,247,6.069239616394043
1638812316.5010147,248,6.689644813537598
1638812317.0033786,249,6.135207653045654
1638812317.5058591,250,6.21209192276001
1638812318.0089192,251,6.171004295349121
1638812318.5109153,252,6.611710548400879
1638812319.0132277,253,6.273512363433838
1638812319.5155342,254,6.018875598907471
1638812320.0183816,255,6.193006992340088
1638812320.5211632,256,6.110363006591797
1638812321.0230749,257,6.236715316772461
1638812321.5255628,258,6.247600078582764
1638812322.028304,259,6.090961933135986
1638812322.530504,260,6.123740196228027
1638812323.0328412,261,6.313658714294434
1638812323.5356283,262,6.193900108337402
1638812324.0388463,263,6.169351577758789
1638812324.5417573,264,6.369753837585449
1638812325.044546,265,6.30689811706543
1638812325.5470815,266,6.285869598388672
1638812326.0497518,267,6.161021709442139
1638812326.5523446,268,6.214056968688965
1638812327.0544157,269,6.332043170928955
1638812327.5566125,270,6.210911750793457
1638812328.0594528,271,6.135881423950195
1638812328.5618167,272,6.17231559753418
1638812329.068435,273,6.324354648590088
1638812329.571018,274,5.912565231323242
1638812330.0735657,275,5.873076915740967
1638812330.5756886,276,6.131651401519775
1638812331.0778306,277,6.179861068725586
1638812331.5800753,278,6.179861068725586
1638812332.0837283,279,6.179861068725586
1638812332.5918603,280,6.179861068725586
1638812333.0945606,281,6.179861068725586
1638812333.5964715,282,6.179861068725586
1638812334.098782,283,6.179861068725586
1638812334.6012764,284,6.179861068725586
1638812335.1032352,285,6.179861068725586
1638812335.6052272,286,6.179861068725586
1638812336.107203,287,6.179861068725586
1638812336.6091588,288,6.179861068725586
1638812337.1119099,289,6.179861068725586
1638812337.6143057,290,6.179861068725586
1638812338.1166105,291,6.179861068725586
1638812338.6196296,292,6.307867050170898
1638812339.1222818,293,6.313802242279053
1638812339.624683,294,6.260828018188477
1638812340.1268537,295,6.1726508140563965
1638812340.6291356,296,6.1573662757873535
1638812341.1315887,297,6.307949542999268
1638812341.6339543,298,6.430810451507568
1638812342.1386015,299,6.193934440612793
1638812342.6415255,300,6.30027961730957
1638812343.1441536,301,6.265780448913574
1638812343.6470373,302,6.168564319610596
1638812344.1495922,303,6.134354114532471
1638812344.6526663,304,6.379138469696045
1638812345.1559207,305,6.304707050323486
1638812345.6592634,306,5.968867778778076
1638812346.1620574,307,6.1031575202941895
1638812346.6648026,308,6.337190628051758
1638812347.1673858,309,6.240455627441406
1638812347.6698997,310,6.341369152069092
1638812348.1722066,311,6.351343631744385
1638812348.6748629,312,6.216728210449219
1638812349.1773946,313,6.286759376525879
1638812349.6798315,314,6.191880226135254
1638812350.1824334,315,6.800343990325928
1638812350.6854076,316,6.163701057434082
1638812351.187824,317,6.320940017700195
1638812351.6898973,318,6.221395492553711
1638812352.192641,319,6.313287258148193
1638812352.6956878,320,6.305289268493652
1638812353.1983244,321,6.295679092407227
1638812353.7011228,322,6.315394401550293
1638812354.2047424,323,6.0171308517456055
1638812354.7077348,324,6.157504558563232
1638812355.2100625,325,6.322135925292969
1638812355.7126222,326,6.080326557159424
1638812356.2149076,327,6.365612983703613
1638812356.7179916,328,6.243939399719238
1638812357.220378,329,6.243939399719238
1638812357.7225025,330,6.243939399719238
1638812358.225178,331,6.243939399719238
1638812358.7276146,332,6.243939399719238
1638812359.2296686,333,6.243939399719238
1638812359.7320127,334,6.243939399719238
1638812360.2343504,335,6.243939399719238
1638812360.7365162,336,6.243939399719238
1638812361.2389274,337,6.243939399719238
1638812361.7419243,338,6.243939399719238
1638812362.2443676,339,6.243939399719238
1638812362.7474995,340,6.243939399719238
