Wall time,Step,Value
1638812191.8576765,0,12.399921417236328
1638812192.3608558,1,12.399921417236328
1638812192.8637705,2,25.66290283203125
1638812193.3667235,3,20.024757385253906
1638812193.8688233,4,19.200124740600586
1638812194.3718169,5,19.200124740600586
1638812194.8747654,6,18.254716873168945
1638812195.3765478,7,16.94719696044922
1638812195.8785918,8,16.421676635742188
1638812196.3810513,9,16.421676635742188
1638812196.8829548,10,17.669050216674805
1638812197.385263,11,14.893909454345703
1638812197.8874903,12,14.893909454345703
1638812198.390258,13,11.984299659729004
1638812198.8922079,14,15.347030639648438
1638812199.3947206,15,15.347030639648438
1638812199.8975422,16,15.347030639648438
1638812200.4005842,17,10.663761138916016
1638812200.903085,18,11.230905532836914
1638812201.4053452,19,9.56857967376709
1638812201.9078941,20,8.05579948425293
1638812202.4100688,21,8.05579948425293
1638812202.912357,22,8.05579948425293
1638812203.4152818,23,8.05579948425293
1638812203.9187138,24,12.783332824707031
1638812204.4211688,25,17.011463165283203
1638812204.9235528,26,17.015953063964844
1638812205.425946,27,15.577157020568848
1638812205.928711,28,13.80573558807373
1638812206.4314885,29,12.59427261352539
1638812206.9344425,30,12.59427261352539
1638812207.4369006,31,10.636707305908203
1638812207.9394662,32,11.35835075378418
1638812208.4421601,33,12.023605346679688
1638812208.9450657,34,13.395174026489258
1638812209.4484248,35,13.395174026489258
1638812209.9516857,36,13.395174026489258
1638812210.4547415,37,16.472259521484375
1638812210.9574072,38,16.752845764160156
1638812211.459855,39,16.47801971435547
1638812211.9622366,40,15.425251007080078
1638812212.465018,41,14.045112609863281
1638812212.9677606,42,13.945530891418457
1638812213.4700656,43,13.730369567871094
1638812213.9728892,44,13.730369567871094
1638812214.4759407,45,14.957995414733887
1638812214.9787393,46,15.613140106201172
1638812215.4811232,47,15.356510162353516
1638812215.982993,48,15.356510162353516
1638812216.4854345,49,15.356510162353516
1638812216.988067,50,16.144670486450195
1638812217.4910507,51,17.55902671813965
1638812217.9933636,52,16.95475196838379
1638812218.496701,53,16.027238845825195
1638812218.999449,54,15.78315258026123
1638812219.5022588,55,17.231895446777344
1638812220.0049229,56,16.887115478515625
1638812220.5072465,57,16.887115478515625
1638812221.0097387,58,16.887115478515625
1638812221.5123107,59,13.784735679626465
1638812222.0147808,60,15.426753997802734
1638812222.5200787,61,13.007553100585938
1638812223.0223086,62,16.12085723876953
1638812223.5243795,63,16.12085723876953
1638812224.027175,64,16.12085723876953
1638812224.5315592,65,15.372673988342285
1638812225.0345466,66,16.95891761779785
1638812225.537224,67,15.642216682434082
1638812226.0395477,68,13.359292984008789
1638812226.5421267,69,13.359292984008789
1638812227.0446336,70,13.359292984008789
1638812227.5475197,71,13.359292984008789
1638812228.0500026,72,16.424240112304688
1638812228.5522676,73,15.24721908569336
1638812229.054559,74,14.914302825927734
1638812229.5569239,75,15.341031074523926
1638812230.0595093,76,12.409693717956543
1638812230.5619507,77,12.409693717956543
1638812231.0647793,78,12.409693717956543
1638812231.5670738,79,12.409693717956543
1638812232.0696585,80,12.409693717956543
1638812232.572031,81,12.409693717956543
1638812233.0747404,82,14.77466869354248
1638812233.5774891,83,13.9847412109375
1638812234.0795443,84,14.70669937133789
1638812234.5820959,85,14.75406265258789
1638812235.0844004,86,16.89219093322754
1638812235.5869088,87,17.402423858642578
1638812236.0897725,88,15.77724838256836
1638812236.5922348,89,17.49698257446289
1638812237.0938737,90,12.862954139709473
1638812237.5962095,91,14.735224723815918
1638812238.0994818,92,15.070067405700684
1638812238.6019208,93,15.774686813354492
1638812239.1042438,94,15.774686813354492
1638812239.6064584,95,15.774686813354492
1638812240.1088614,96,15.774686813354492
1638812240.6114388,97,15.774686813354492
1638812241.1141388,98,15.774686813354492
1638812241.6163678,99,15.774686813354492
1638812242.119053,100,15.774686813354492
1638812242.621516,101,15.774686813354492
1638812243.1242101,102,15.774686813354492
1638812243.6272607,103,15.774686813354492
1638812244.129289,104,15.774686813354492
1638812244.6317136,105,16.45309829711914
1638812245.1336043,106,19.769283294677734
1638812245.636231,107,15.621392250061035
1638812246.138773,108,16.35455894470215
1638812246.6414182,109,15.788965225219727
1638812247.1441858,110,15.488677978515625
1638812247.6468987,111,15.998202323913574
1638812248.149325,112,16.2947940826416
1638812248.6521595,113,15.268691062927246
1638812249.1545565,114,15.309632301330566
1638812249.6566138,115,15.596536636352539
1638812250.1613774,116,14.658921241760254
1638812250.663887,117,15.912964820861816
1638812251.1664772,118,17.587812423706055
1638812251.669125,119,14.447555541992188
1638812252.1711445,120,19.494823455810547
1638812252.6734679,121,19.494823455810547
1638812253.1752312,122,19.494823455810547
1638812253.677336,123,19.494823455810547
1638812254.1794538,124,19.494823455810547
1638812254.6818244,125,19.494823455810547
1638812255.1842618,126,19.494823455810547
1638812255.6866384,127,19.494823455810547
1638812256.189014,128,19.494823455810547
1638812256.691573,129,15.118528366088867
1638812257.1939316,130,17.19487953186035
1638812257.696825,131,17.48767852783203
1638812258.1997106,132,18.062711715698242
1638812258.7022295,133,16.717212677001953
1638812259.204115,134,16.20682144165039
1638812259.7066898,135,17.394742965698242
1638812260.2100444,136,16.452022552490234
1638812260.712843,137,15.497583389282227
1638812261.2156017,138,17.698741912841797
1638812261.7184222,139,18.086994171142578
1638812262.2212586,140,19.441421508789062
1638812262.7238057,141,19.441421508789062
1638812263.2266343,142,16.87792205810547
1638812263.7292745,143,18.727054595947266
1638812264.2317884,144,15.922015190124512
1638812264.734417,145,17.679197311401367
1638812265.2365885,146,17.310413360595703
1638812265.739099,147,17.86382293701172
1638812266.2415514,148,16.903987884521484
