Wall time,Step,Value
1639407543.013056,18,0.07442246377468109
1639407557.29321,47,0.053655922412872314
1639407558.21454,62,0.031125526875257492
1639407558.26539,63,0.03067190758883953
1639407574.048626,89,0.03497176989912987
1639407574.924125,103,0.013339406810700893
1639407575.163184,107,0.013715176843106747
1639407591.479663,128,0.02901100367307663
1639407608.690669,164,0.010633798316121101
1639407609.220058,172,0.02021797187626362
1639407610.562595,191,0.03155490756034851
1639407625.781473,203,0.011017309501767159
1639407643.753702,244,0.05988504737615585
1639407644.890535,259,0.02914450317621231
1639407661.261583,282,0.017924245446920395
1639407661.501968,285,0.012269759550690651
1639407663.984258,319,0.010403534397482872
1639407698.020567,366,0.03339932858943939
1639407699.501012,386,0.024207472801208496
1639407716.28724,402,0.05012166500091553
1639407717.243171,415,0.01540034543722868
1639407718.862764,437,0.010236915200948715
1639407736.085681,465,0.024257121607661247
1639407736.798456,475,0.010046938434243202
1639407752.390319,481,0.014772062189877033
1639407754.781829,510,0.010511575266718864
1639407771.164328,533,0.020792167633771896
1639407771.540991,538,0.01711747795343399
1639407771.69216,540,0.021226447075605392
1639407772.784148,556,0.015460461378097534
1639407787.749517,562,0.02554229460656643
1639407790.198712,596,0.014675122685730457
1639407809.60222,637,0.020842891186475754
1639407823.95549,643,0.010335773229598999
1639407824.023986,644,0.016088267788290977
1639407825.094009,658,0.013652771711349487
1639407826.266404,675,0.014130979776382446
1639407861.68524,721,0.01903752237558365
1639407880.49942,764,0.046975329518318176
1639407881.474573,775,0.005465631373226643
1639407900.921052,804,0.020386304706335068
1639407919.932473,857,0.004885756876319647
1639407920.713241,866,0.019599691033363342
1639407938.541553,886,0.014541566371917725
1639407957.310128,942,0.014807220548391342
1639407976.675212,999,0.0045694648288190365
1639407993.360444,1015,0.0181387048214674
1639407994.182445,1026,0.02089572325348854
1639407994.961738,1037,0.02042262628674507
1639408010.534958,1056,0.021030306816101074
1639408011.662943,1071,0.02602323517203331
1639408029.318022,1109,0.01438557542860508
1639408029.449888,1111,0.00985680241137743
1639408046.363997,1125,0.026599504053592682
1639408046.897202,1132,0.020087527111172676
1639408048.327556,1152,0.024456441402435303
1639408063.459091,1164,0.01011330634355545
1639408064.149954,1174,0.010452172718942165
1639408064.277557,1176,0.017787501215934753
1639408064.826964,1184,0.016015322878956795
1639408082.000826,1218,0.014189979061484337
1639408098.556126,1252,0.009564442560076714
1639408098.713533,1254,0.014660665765404701
1639408098.94099,1257,0.00882992334663868
1639408099.693371,1267,0.009982822462916374
1639408100.007899,1271,0.009523997083306313
1639408135.16189,1325,0.014422761276364326
1639408136.794427,1345,0.01145520806312561
1639408158.20908,1376,0.008451607078313828
1639408182.864777,1417,0.004533013794571161
1639408201.575463,1457,0.00017585752357263118
1639408201.654219,1458,0.0043950388208031654
1639408218.781463,1494,1.959054543476668e-06
1639408219.909597,1510,2.031233179877745e-06
1639408220.133913,1513,0.004198327660560608
1639408237.108111,1548,4.084999818587676e-05
1639408237.35146,1551,0.0046039484441280365
1639408253.033751,1565,0.005082741845399141
1639408254.503453,1585,0.00457758316770196
1639408255.318292,1596,5.9369212976889685e-06
1639408272.941549,1627,2.3808064725017175e-05
1639408273.506604,1635,0.004569747485220432
1639408290.438097,1670,0.0046003819443285465
1639408305.94633,1685,0.004608379676938057
1639408307.102298,1702,4.598035047820304e-06
1639408307.248703,1704,5.278528988128528e-06
1639408307.824821,1711,0.004819985944777727
1639408340.347483,1777,0.0055623482912778854
1639408374.486172,1847,0.00976381916552782
1639408375.510879,1860,0.004684398416429758
1639408376.0489,1867,0.01063745841383934
1639408396.940806,1899,7.943695527501404e-05
1639408397.251127,1902,0.005575745832175016
1639408398.034979,1909,0.004818902350962162
1639408423.06482,1940,0.0045477417297661304
1639408442.719479,1960,0.004573254380375147
1639408442.798206,1961,0.004744767677038908
1639408444.291819,1979,0.004665955901145935
1639408486.149423,2070,0.004536645486950874
1639408486.946618,2079,0.004546132404357195
1639408510.375885,2089,7.27941733202897e-06
1639408511.473955,2100,9.767959454620723e-06
1639408577.371364,2209,0.007817416451871395
1639408579.959672,2239,0.018413353711366653
1639408613.417632,2319,0.010723220184445381
1639408632.165686,2359,0.021115612238645554
1639408649.072961,2394,0.022930020466446877
1639408666.316507,2436,0.032228317111730576
1639408681.360439,2441,0.030374273657798767
1639408682.26561,2454,0.0428532175719738
1639408682.898155,2462,0.020639337599277496
1639408683.146777,2465,0.04657764732837677
1639408698.357372,2485,0.04160081967711449
1639408699.573749,2503,0.0406867191195488
1639408700.544454,2517,0.048401493579149246
1639408716.252906,2530,0.050259679555892944
1639408735.123599,2577,0.05792997032403946
1639408735.209914,2578,0.04055903106927872
1639408736.692571,2599,0.06758081912994385
1639408751.530944,2627,0.032164447009563446
1639408752.09907,2635,0.03932449221611023
1639408765.961822,2643,0.054879575967788696
1639408781.83057,2684,0.03305234760046005
1639408782.4216,2693,0.05338335409760475
1639408783.501474,2708,0.05836860463023186
1639408784.123967,2717,0.02869250997900963
1639408800.161971,2734,0.030685968697071075
1639408800.557475,2740,0.043384797871112823
1639408801.467829,2753,0.03606352582573891
1639408801.544799,2754,0.0390978567302227
1639408801.615643,2755,0.03051198273897171
1639408816.377067,2768,0.030545517802238464
1639408817.532441,2785,0.037603709846735
1639408832.542537,2812,0.04201967269182205
1639408834.049448,2834,0.029074743390083313
1639408848.776979,2844,0.03137243911623955
1639408849.961479,2861,0.01526925340294838
1639408880.409104,2921,0.015232855454087257
1639408882.364935,2952,0.019299939274787903
1639408897.091301,2962,0.015594902448356152
1639408897.813716,2973,0.02160198614001274
1639408915.66251,3034,0.0190359465777874
1639408947.493574,3083,0.01833745464682579
1639408947.555452,3084,0.024304624646902084
1639408948.823778,3104,0.024523500353097916
1639408948.89276,3105,0.028972547501325607
1639408963.233309,3120,0.013663598336279392
1639408964.918815,3145,0.01448127906769514
1639408979.780788,3173,0.018134837970137596
1639408981.023585,3192,0.023432403802871704
1639408981.488142,3199,0.02845650352537632
1639408995.306056,3217,0.009062085300683975
1639408995.520937,3220,0.019016239792108536
1639409010.148398,3241,0.028961583971977234
1639409011.754634,3265,0.018988166004419327
1639409011.962606,3268,0.014461064711213112
1639409027.933604,3306,0.014985686168074608
1639409045.226996,3356,0.03435364365577698
1639409074.390906,3404,0.01409091055393219
1639409092.428886,3461,0.019979823380708694
1639409108.073595,3483,0.005374586209654808
1639409108.133924,3484,0.014928676187992096
1639409108.636737,3491,0.01558300293982029
1639409109.25046,3500,0.014541455544531345
1639409124.625759,3526,0.010180933400988579
1639409141.201908,3566,0.013853760436177254
1639409141.398153,3569,0.00990910641849041
1639409156.320681,3600,0.013674799352884293
1639409157.507684,3616,0.01821974478662014
1639409173.855156,3654,0.10615488141775131
1639409174.048197,3657,0.018557336181402206
1639409174.279677,3661,0.018370477482676506
1639409174.750757,3668,0.11066313832998276
1639409174.938813,3671,0.10163620859384537
1639409190.385194,3690,0.11049094796180725
1639409191.914472,3712,0.023168744519352913
