Wall time,Step,Value
1638812191.8577116,0,7.604705810546875
1638812192.3609302,1,7.604705810546875
1638812192.863841,2,7.523435592651367
1638812193.3667579,3,7.537637233734131
1638812193.86886,4,7.504469394683838
1638812194.3718605,5,7.504469394683838
1638812194.8748364,6,7.07042121887207
1638812195.3765836,7,7.285248756408691
1638812195.8786263,8,7.25421667098999
1638812196.3810863,9,7.25421667098999
1638812196.882988,10,7.1111955642700195
1638812197.385338,11,6.960393905639648
1638812197.8875632,12,6.960393905639648
1638812198.3902957,13,6.6808671951293945
1638812198.8922389,14,6.894881725311279
1638812199.3947585,15,6.894881725311279
1638812199.8976161,16,6.894881725311279
1638812200.4006689,17,6.402054786682129
1638812200.9031196,18,6.517590045928955
1638812201.4053802,19,6.621180534362793
1638812201.907935,20,6.398286819458008
1638812202.4101033,21,6.398286819458008
1638812202.9123936,22,6.398286819458008
1638812203.4153178,23,6.398286819458008
1638812203.9187806,24,6.917540550231934
1638812204.421205,25,7.144474983215332
1638812204.9235883,26,6.988148212432861
1638812205.4259815,27,6.932376384735107
1638812205.928749,28,6.883850574493408
1638812206.4315386,29,7.031859397888184
1638812206.9344816,30,7.031859397888184
1638812207.436984,31,6.963531494140625
1638812207.9395428,32,6.959912300109863
1638812208.442201,33,6.939445495605469
1638812208.945105,34,7.137824058532715
1638812209.4484556,35,7.137824058532715
1638812209.9517252,36,7.137824058532715
1638812210.4547813,37,7.159538745880127
1638812210.9574463,38,7.331785202026367
1638812211.459925,39,7.214154243469238
1638812211.9622717,40,7.236204624176025
1638812212.4650528,41,6.971944808959961
1638812212.9678137,42,7.149059295654297
1638812213.470138,43,7.120631694793701
1638812213.972959,44,7.120631694793701
1638812214.4759812,45,7.113036155700684
1638812214.9787817,46,7.3305983543396
1638812215.4811578,47,7.251132965087891
1638812215.9830296,48,7.251132965087891
1638812216.4854703,49,7.251132965087891
1638812216.9881265,50,7.302443027496338
1638812217.4910884,51,7.2724504470825195
1638812217.9933991,52,7.295819282531738
1638812218.4967403,53,7.202139854431152
1638812218.9995131,54,7.252641677856445
1638812219.502335,55,7.374142646789551
1638812220.0049593,56,7.213653564453125
1638812220.5072784,57,7.213653564453125
1638812221.0097744,58,7.213653564453125
1638812221.5123444,59,7.128027439117432
1638812222.0148156,60,7.306519985198975
1638812222.5201354,61,7.041649341583252
1638812223.0223432,62,7.298169136047363
1638812223.524413,63,7.298169136047363
1638812224.027208,64,7.298169136047363
1638812224.531597,65,7.19882345199585
1638812225.034629,66,7.2754364013671875
1638812225.537259,67,7.463159561157227
1638812226.0395818,68,7.208182334899902
1638812226.5421722,69,7.208182334899902
1638812227.0447059,70,7.208182334899902
1638812227.5475545,71,7.208182334899902
1638812228.0500402,72,7.408917427062988
1638812228.552298,73,7.343796253204346
1638812229.0545967,74,7.378924369812012
1638812229.5570018,75,7.4625396728515625
1638812230.0595784,76,7.295915603637695
1638812230.5620193,77,7.295915603637695
1638812231.0648131,78,7.295915603637695
1638812231.5671308,79,7.295915603637695
1638812232.0697365,80,7.295915603637695
1638812232.5720954,81,7.295915603637695
1638812233.0747797,82,7.381340026855469
1638812233.5775678,83,7.332955360412598
1638812234.079579,84,7.449920177459717
1638812234.5821304,85,7.320578098297119
1638812235.0844371,86,7.1450066566467285
1638812235.5869415,87,7.418457984924316
1638812236.089851,88,7.350306510925293
1638812236.5922697,89,7.410342693328857
1638812237.0939069,90,7.338320732116699
1638812237.5962458,91,7.3624348640441895
1638812238.0995193,92,7.395463943481445
1638812238.6019568,93,7.355156898498535
1638812239.10432,94,7.355156898498535
1638812239.6064966,95,7.355156898498535
1638812240.1088963,96,7.355156898498535
1638812240.6114957,97,7.355156898498535
1638812241.1142008,98,7.355156898498535
1638812241.6164033,99,7.355156898498535
1638812242.1190894,100,7.355156898498535
1638812242.6215549,101,7.355156898498535
1638812243.124248,102,7.355156898498535
1638812243.627293,103,7.355156898498535
1638812244.1293259,104,7.355156898498535
1638812244.6317525,105,7.414759159088135
1638812245.1336412,106,7.450737953186035
1638812245.6362708,107,7.287287712097168
1638812246.1388068,108,7.38162088394165
1638812246.6414657,109,7.459303855895996
1638812247.1442223,110,7.4630446434021
1638812247.6469495,111,7.398471832275391
1638812248.1493587,112,7.402257919311523
1638812248.652212,113,7.298153400421143
1638812249.1546128,114,7.417659759521484
1638812249.656649,115,7.372852325439453
1638812250.1614082,116,7.384222984313965
1638812250.6639202,117,7.3681559562683105
1638812251.1665478,118,7.387065887451172
1638812251.6691577,119,7.432134628295898
1638812252.1711764,120,7.488962650299072
1638812252.6735013,121,7.488962650299072
1638812253.1752665,122,7.488962650299072
1638812253.6773717,123,7.488962650299072
1638812254.1794887,124,7.488962650299072
1638812254.6818712,125,7.488962650299072
1638812255.1842992,126,7.488962650299072
1638812255.6866772,127,7.488962650299072
1638812256.1890438,128,7.488962650299072
1638812256.6916091,129,7.574363708496094
1638812257.193962,130,7.543851852416992
1638812257.6968668,131,7.502227783203125
1638812258.199752,132,7.4799323081970215
1638812258.702267,133,7.450929641723633
1638812259.2041514,134,7.407032489776611
1638812259.7067444,135,7.426811695098877
1638812260.2100787,136,7.45944881439209
1638812260.7128801,137,7.446177959442139
1638812261.2156448,138,7.520639419555664
1638812261.7184594,139,7.516668319702148
1638812262.2213292,140,7.466347694396973
1638812262.7238884,141,7.466347694396973
1638812263.2267098,142,7.485996246337891
1638812263.7293391,143,7.479302883148193
1638812264.2318559,144,7.4863200187683105
1638812264.7344522,145,7.500714302062988
1638812265.2366214,146,7.481964588165283
1638812265.7391376,147,7.330844879150391
1638812266.2415864,148,7.463078498840332
1638812266.7437274,149,7.593184947967529
1638812267.245989,150,7.528987407684326
1638812267.7482824,151,7.469432830810547
1638812268.2506247,152,7.524488925933838
1638812268.7532034,153,7.526127815246582
1638812269.255882,154,7.560526371002197
1638812269.7579901,155,7.469487190246582
1638812270.2597866,156,7.503244876861572
1638812270.7621508,157,7.554770469665527
1638812271.2647345,158,7.594798564910889
1638812271.7669098,159,7.483100891113281
1638812272.2694905,160,7.531215190887451
1638812272.7719548,161,7.440467834472656
1638812273.2741992,162,7.440467834472656
1638812273.7771308,163,7.440467834472656
1638812274.2807326,164,7.440467834472656
1638812274.783431,165,7.440467834472656
1638812275.2862992,166,7.440467834472656
1638812275.7888288,167,7.440467834472656
1638812276.2912033,168,7.440467834472656
1638812276.7932296,169,7.440467834472656
1638812277.2957895,170,7.440467834472656
1638812277.798752,171,7.440467834472656
1638812278.301018,172,7.440467834472656
1638812278.8031297,173,7.440467834472656
1638812279.3057346,174,7.4986748695373535
1638812279.8081079,175,7.573370933532715
1638812280.3105123,176,7.49390172958374
1638812280.813101,177,7.486230373382568
1638812281.3154228,178,7.599611282348633
1638812281.8178537,179,7.437399864196777
1638812282.3198042,180,7.542273998260498
1638812282.8224688,181,7.394911289215088
1638812283.3254275,182,7.452610492706299
1638812283.8276186,183,7.46870231628418
1638812284.32999,184,7.575911998748779
1638812284.8330557,185,7.527352333068848
1638812285.3357844,186,7.533189296722412
1638812285.838608,187,7.503488540649414
1638812286.341586,188,7.440230846405029
1638812286.8450174,189,7.524568557739258
1638812287.3475573,190,7.600234031677246
1638812287.850156,191,7.657581329345703
1638812288.3522174,192,7.529690742492676
1638812288.8543613,193,7.529690742492676
1638812289.3572137,194,7.529690742492676
1638812289.8600745,195,7.529690742492676
1638812290.3625715,196,7.529690742492676
1638812290.8647206,197,7.529690742492676
1638812291.3670137,198,7.529690742492676
1638812291.8689015,199,7.529690742492676
1638812292.3708985,200,7.529690742492676
1638812292.873661,201,7.529690742492676
1638812293.3760202,202,7.529690742492676
1638812293.8783705,203,7.529690742492676
1638812294.3812723,204,7.529690742492676
1638812294.8836515,205,7.529690742492676
1638812295.3872588,206,7.529690742492676
1638812295.8900673,207,7.529690742492676
1638812296.3922665,208,7.529690742492676
1638812296.8945682,209,7.529690742492676
1638812297.3965294,210,7.529690742492676
1638812297.8988516,211,7.529690742492676
1638812298.4012613,212,7.529690742492676
1638812298.9039934,213,7.529690742492676
1638812299.407258,214,7.529690742492676
1638812299.9093003,215,7.529690742492676
1638812300.4120622,216,7.529690742492676
1638812300.9143908,217,7.529690742492676
1638812301.4164464,218,7.529690742492676
1638812301.9220984,219,7.59400749206543
1638812302.4250362,220,7.639059543609619
1638812302.927784,221,7.6250457763671875
1638812303.4318902,222,7.584787368774414
1638812303.9345758,223,7.507635116577148
1638812304.4372597,224,7.769182205200195
1638812304.9398055,225,7.6335978507995605
1638812305.4419165,226,7.537310600280762
1638812305.9449544,227,7.471562385559082
1638812306.4475923,228,7.560728549957275
1638812306.9504445,229,7.729803562164307
1638812307.4529645,230,7.698204040527344
1638812307.956083,231,7.647173881530762
1638812308.4590013,232,7.608707904815674
1638812308.9613914,233,7.584900856018066
1638812309.4635944,234,7.617119789123535
1638812309.9670396,235,7.52560567855835
1638812310.4699075,236,7.572541236877441
1638812310.9727418,237,7.508106231689453
1638812311.4755294,238,7.637683391571045
1638812311.9785256,239,7.506464958190918
1638812312.4813502,240,7.423862457275391
1638812312.984114,241,7.589658737182617
1638812313.4859202,242,7.646571636199951
1638812313.9884667,243,7.613400459289551
1638812314.4904115,244,7.528141975402832
1638812314.9929686,245,7.72999382019043
1638812315.4953995,246,7.6873931884765625
1638812315.9983196,247,7.544499397277832
1638812316.501031,248,7.491390705108643
1638812317.0034087,249,7.5127363204956055
1638812317.5058901,250,7.636081695556641
